ORDEN	SKU	VENTA_ALTA	MARKETING	ACTUALIZACIONES	ACTUALIZADO	VENTAS_ACUMULADAS	PRICE	LANZAMIENTO	CANTIDAD	PRECIO_MIN	SD_PRECIO
66880	614410	0	S	0	0	12541	22.25	2007	74	0.0	19.74
64130	184039	0	S	2	1	84678	144.95	2005	65	4.0	23.88
56943	394236	0	S	2	1	457375	62.95	2009	58	27.56	73.45
19109	765670	0	D	3	1	378157	99.95	2003	77	32.3	15.29
43389	606761	0	S	6	1	2735262	49.95	2005	42	23.97	9.44
13357	177732	1	D	5	1	538360	192.95	2004	45	116.89	21.99
18477	247905	0	D	0	0	909160	98.0	2009	53	60.29	18.98
14350	340198	0	D	3	1	736714	31.99	2004	27	60.83	27.49
29105	56724	1	D	7	1	20644	36.98	2004	95	97.31	48.99
17987	110719	1	D	14	1	114593	295.75	2010	115	144.83	28.99
14820	110726	0	D	5	1	53273	169.28	2009	56	58.99	49.95
12207	203501	0	D	3	1	4218461	39.95	2003	16	38.94	12.49
75100	144929	0	S	6	1	383573	213.6	2004	57	7.82	103.96
11247	143124	0	D	2	1	956002	145.0	2006	26	4.29	85.37
79806	561199	0	S	4	1	1226238	45.6	2009	73	24.99	15.94
75837	56268	0	S	4	1	904806	36.99	2004	99	34.54	5.98
82411	527591	0	S	3	1	9212	24.95	2010	60	13.98	14.68
55	143053	1	D	5	1	1961401	29.0	2005	18	32.99	7.74
49861	2880486	0	S	2	1	1342014	55.0	2004	25	19.64	30.35
32721	907269	1	D	1	0	3038826	64.99	1999	22	74.52	52.44
44999	860112	0	S	11	1	1199616	37.98	2010	13	108.99	62.99
52653	2672252	0	S	2	1	1424983	117.0	2003	25	92.83	63.98
70976	290085	0	S	1	0	182482	60.95	2009	23	0.0	44.65
48777	200469	0	S	5	1	680112	118.95	2009	48	18.5	22.98
66181	630163	0	S	0	0	148513	45.0	2007	27	0.0	34.18
17627	2256911	0	D	10	1	3780222	55.99	2010	44	5.4	38.94
42101	212500	0	S	8	1	555082	114.8	2007	19	118.76	96.9
80677	111945	0	S	14	1	961110	49.95	2010	60	0.0	18.22
62335	115585	0	S	2	1	357685	129.2	2002	24	0.0	0.0
52391	598960	0	S	1	0	1172668	69.95	2005	35	42.64	100.21
63638	649907	0	S	5	1	152016	150.87	2011	23	42.93	57.15
35060	52270	0	D	7	1	219641	219.95	2008	60	122.22	77.03
63834	556620	0	S	2	1	130496	241.0	2004	36	63.5	99.97
27214	116129	0	D	1	0	434970	163.6	2007	40	114.98	123.06
49562	2816311	0	S	1	0	409990	34.95	1987	93	52.94	31.14
84421	902378	0	S	2	1	567829	34.0	2014	15	27.72	30.27
56713	564635	0	S	4	1	2039111	53.95	2003	29	37.29	17.69
53335	529104	0	S	4	1	787615	56.0	2010	20	35.44	45.1
54708	649851	0	S	3	1	677335	89.95	2012	9	0.0	0.0
77441	1930368	0	S	2	1	457647	49.99	2015	17	0.0	33.72
39749	536015	0	S	3	1	108997	28.95	2009	20	0.0	0.0
81908	116029	0	S	5	1	322219	64.6	2005	48	34.43	38.48
18670	406408	0	D	1	0	573023	130.95	2006	34	91.98	39.88
13183	154062	0	D	8	1	396419	150.2	2011	49	8.28	61.77
63979	644636	0	S	6	1	668944	394.99	2012	29	53.71	121.09
36286	788173	0	S	3	1	1158633	261.95	2000	32	9.46	64.43
64044	210866	0	S	2	1	17157	51.95	2002	65	0.0	37.73
56050	668281	0	S	2	1	1881369	89.0	2009	12	88.99	92.99
76157	2256518	1	S	7	1	1614848	121.41	2010	28	0.0	85.33
84297	544359	0	S	7	1	845999	272.95	2013	32	61.18	126.15
33783	131438	0	D	0	0	718776	54.8	2001	28	17.11	17.54
44742	892836	0	S	4	1	1305615	43.0	2014	21	31.79	28.74
14948	628068	0	D	1	0	1579955	41.95	1996	14	67.17	55.97
6840	192415	0	D	3	1	1317773	96.95	2004	40	66.49	10.99
73211	106783	0	S	2	1	68776	20.0	2010	29	15.22	42.4
49052	156781	0	S	2	1	2385923	49.95	2000	22	35.04	27.02
80041	1517772	0	S	11	1	169029	45.6	2015	14	0.0	43.75
17899	1469767	0	D	0	0	10642763	55.5	2006	13	42.72	70.44
15135	132198	0	D	4	1	1885770	102.2	2006	49	71.16	19.68
45615	742585	0	S	10	1	1169633	103.47	2010	21	84.84	122.45
17504	609895	0	D	9	1	36872	364.95	2014	81	29.83	68.57
205	550296	1	D	7	1	1653962	7.99	2006	40	125.87	7.99
79698	58541	0	S	11	1	1105046	38.95	2000	49	20.98	9.99
29629	192794	0	D	1	0	4066242	75.0	2001	22	29.98	72.51
68154	763747	0	S	1	0	540519	157.95	2002	25	0.0	18.94
18395	602591	0	D	1	0	1441314	59.0	2005	16	0.0	34.14
67831	866848	0	S	4	1	35564	65.0	2014	19	61.52	52.42
72120	552473	0	S	3	1	665058	44.2	2006	44	4.0	15.01
30651	534242	0	D	0	0	796067	110.0	2005	22	99.16	82.68
78944	551706	0	S	2	1	580024	157.8	2002	27	13.38	27.99
17279	620333	0	D	2	1	124188	55.95	2006	92	33.78	3.45
56416	625593	0	S	2	1	1236094	0.0	1963	21	44.46	129.41
35250	563387	0	D	17	1	1011807	28.99	2011	47	64.72	28.99
32219	609644	0	D	5	1	490141	171.95	2010	69	60.37	35.97
58120	50878	0	S	7	1	2497505	92.6	2005	30	5.1	10.35
31419	914979	0	D	5	1	1616877	81.95	2009	28	42.08	37.92
11647	2761758	0	D	0	0	5184267	34.99	2003	42	28.0	6.99
65691	788184	1	S	4	1	1743438	301.95	2000	19	75.99	43.47
1513	264709	0	D	0	0	1922283	49.95	2004	37	46.83	9.97
10	146401	0	D	4	1	721111	207.8	2011	57	187.9	30.56
70801	153879	0	S	1	0	156620	101.5	2010	16	0.0	90.02
11829	147591	0	D	4	1	810930	245.0	2009	27	108.59	63.99
44786	904848	0	S	6	1	1856097	90.67	2013	19	89.14	78.94
49122	114987	0	S	2	1	520316	125.0	2003	18	58.99	36.81
19908	314894	1	D	2	1	1374008	125.2	2008	32	4.02	8.99
49455	162146	0	S	2	1	1755608	122.0	2008	17	60.99	70.39
21417	633715	1	D	2	1	288505	67.95	2013	68	44.92	14.97
41238	121901	0	S	4	1	2508538	70.0	1999	57	86.46	9.98
18883	344396	0	D	4	1	926329	12.91	2007	51	106.0	12.99
53894	170029	1	S	1	0	142116	200.95	2012	74	55.44	51.98
79129	1781399	0	S	2	1	114669	60.0	2014	26	38.99	49.93
77120	145865	0	S	1	0	711621	129.0	2008	40	45.74	47.89
84695	622725	0	S	7	1	522609	120.5	2007	37	40.67	61.05
38139	53954	0	S	5	1	579931	311.47	2008	30	99.79	56.89
32131	114091	0	D	8	1	1095980	52.67	2000	24	32.28	38.98
36761	50068	0	S	6	1	2596602	98.95	2001	27	63.56	32.88
27002	906200	0	D	2	1	5277488	29.95	2000	20	28.99	58.51
61096	563958	0	S	0	0	1128503	83.52	1992	26	4.98	45.93
956	210865	0	D	2	1	2566005	29.95	2001	26	25.12	5.01
21449	529039	0	D	4	1	43586	158.8	2012	62	85.6	42.26
49521	561147	0	S	3	1	2539670	93.73	2007	22	37.44	7.26
83835	445991	0	S	2	1	312742	30.0	2007	43	4.02	21.95
10239	868394	1	D	2	1	3579677	0.0	1980	11	21.99	0.0
54493	538652	0	S	9	1	37812	137.5	2013	45	73.98	73.97
21781	166810	0	D	1	0	3775320	90.0	2005	18	38.85	31.51
22542	60572	1	D	2	1	1528669	86.0	2001	76	84.7	23.26
13726	268488	0	D	1	0	591280	42.0	2008	21	32.89	15.99
15325	118289	1	D	15	1	1216032	233.33	2010	82	182.89	9.65
31936	131835	1	D	1	0	1028126	81.0	2008	34	73.07	13.98
84908	198472	0	S	2	1	895531	71.95	2003	31	28.44	56.6
16600	249870	0	D	4	1	321402	209.95	2007	47	90.14	15.34
10224	1942330	0	D	0	0	525813	52.0	2014	27	9.3	28.98
64543	1742863	0	S	9	1	784951	0.0	2008	15	73.99	79.25
54481	2815778	0	S	2	1	2589072	123.4	1992	14	72.85	50.21
68373	112353	0	S	1	0	54319	152.25	2010	97	52.99	69.9
34515	915101	0	D	3	1	1731611	49.95	1991	27	43.44	17.49
65712	2342493	0	S	5	1	1439303	0.0	1985	31	49.98	72.95
33137	51022	0	D	3	1	479763	389.95	2005	82	140.37	9.98
44471	863505	0	S	2	1	2344688	112.8	2007	16	61.98	71.06
68408	902691	0	S	2	1	655929	50.95	2013	16	115.17	40.99
22669	574811	0	D	2	1	266017	103.0	2010	36	12.29	73.98
11760	183517	0	D	7	1	348254	40.46	2005	46	0.0	0.0
22645	249769	0	D	4	1	814731	242.95	2006	37	47.36	10.49
20313	161490	0	D	2	1	5906271	153.0	2007	11	102.91	165.25
52034	551140	0	S	1	0	428666	33.89	2012	32	102.99	51.85
84230	614295	0	S	5	1	44302	25.99	2012	78	0.0	0.0
64980	547844	1	S	3	1	944021	233.49	1992	21	29.56	120.05
20161	417331	1	D	8	1	19419	247.25	2011	62	90.98	101.98
24949	527917	0	D	3	1	41558	89.63	2008	70	123.99	47.97
52175	159530	0	S	2	1	214359	169.99	2005	27	146.78	118.7
30996	667400	0	D	1	0	1018360	0.0	2011	15	0.0	286.77
67565	637656	1	S	3	1	63405	53.32	2012	58	13.98	34.0
55478	396057	0	S	3	1	2437878	72.95	2002	24	4.97	23.75
63554	531689	0	S	4	1	645845	143.95	2009	20	4.48	8.79
23423	607915	0	D	2	1	734666	150.67	2004	43	128.99	9.98
19466	747990	1	D	1	0	205952	69.5	1997	34	94.11	8.99
14855	313145	0	D	5	1	1266240	124.0	2003	29	46.98	24.94
2094	909671	0	D	2	1	4336750	29.99	2001	31	24.71	7.98
47592	2257872	0	S	4	1	566632	85.3	2010	29	0.0	175.81
62236	2664526	0	S	2	1	1938236	199.0	2000	10	209.98	53.85
33798	115539	0	D	0	0	5858396	44.8	2003	22	47.93	8.98
27995	106880	1	D	3	1	38569	59.53	2011	62	23.86	57.32
83683	551802	0	S	3	1	1396975	66.67	2002	59	71.48	19.95
15202	169826	0	D	12	1	958464	70.95	2008	18	96.54	175.23
17482	286448	1	D	1	0	292503	243.8	2009	61	99.31	11.64
45674	877859	0	S	6	1	1095831	188.67	2014	15	102.96	169.09
2865	2571109	0	D	1	0	544563	59.95	1991	16	41.33	87.45
56700	592177	0	S	3	1	384847	62.0	2012	103	57.22	5.22
76865	631288	0	S	3	1	305319	115.95	2012	22	63.69	45.19
15902	286267	0	D	1	0	1159071	44.2	2008	22	23.81	27.99
25556	527751	1	D	3	1	59316	75.0	2012	64	39.92	42.97
80912	607774	0	S	3	1	404627	59.95	1991	21	26.49	39.09
71576	859709	0	S	6	1	1025262	57.0	2008	23	0.0	0.0
78685	157257	0	S	2	1	1404751	56.95	2006	32	32.96	45.32
79670	2358189	0	S	7	1	346023	10.84	2004	19	0.0	13.97
15424	644576	1	D	7	1	222538	107.0	2012	31	22.91	98.23
75653	448796	0	S	1	0	302672	28.24	2005	77	4.47	31.99
27616	797722	1	D	8	1	1618451	110.95	2005	22	80.71	33.98
29882	217400	0	D	1	0	2262883	50.0	2001	41	28.99	9.94
81343	903678	0	S	0	0	114013	19.95	2011	24	30.11	16.44
41005	900384	0	S	2	1	20333	33.95	2014	25	22.07	24.0
12999	117244	1	D	1	0	1093323	83.0	2005	37	20.57	19.69
30746	541284	0	D	0	0	1221047	140.95	2006	46	88.79	62.93
22297	2339718	1	D	2	1	118426	167.75	1982	33	82.66	48.48
69679	529512	0	S	2	1	309724	33.95	2012	22	19.34	22.93
19835	117848	0	D	5	1	111551	62.4	2004	40	58.88	42.43
5310	200516	0	D	3	1	104391	241.95	2009	44	68.98	60.58
47986	144785	0	S	2	1	1297129	38.67	2004	93	39.05	11.64
18755	50479	0	D	6	1	584100	121.0	2005	131	104.8	9.99
4260	2568314	0	D	1	0	1527036	74.0	1996	15	33.91	27.99
29581	577364	0	D	7	1	1307001	39.95	2004	51	19.99	13.99
75826	60728	0	S	3	1	289547	51.95	2002	63	51.54	23.98
27357	846711	0	D	2	1	1511517	120.0	1994	18	142.75	60.46
83135	113950	0	S	6	1	3114104	123.33	1999	16	78.02	74.84
79673	56219	0	S	3	1	1011	19.95	2010	179	9.97	11.18
23862	210917	0	D	4	1	1180987	39.95	2005	88	26.99	9.88
71305	270783	0	S	5	1	191032	71.99	2010	24	23.18	28.17
27358	2559778	0	D	0	0	5414800	168.43	1981	18	142.75	119.06
44074	699327	0	S	3	1	2677201	53.02	2012	8	123.22	40.98
77603	144377	0	S	3	1	907759	146.6	2002	49	4.0	28.99
49300	120173	1	S	5	1	246698	160.4	2009	33	105.89	76.73
73580	574370	0	S	1	0	49668	266.75	2012	31	0.0	138.99
3121	214953	0	D	0	0	980102	71.0	2012	51	14.79	10.98
34587	55423	1	D	4	1	964544	72.95	2006	153	66.74	4.5
9378	117307	0	D	8	1	633923	17.98	2007	23	72.84	17.98
790	608344	0	D	2	1	1157642	59.95	2001	49	54.91	7.69
14600	531242	0	D	3	1	479147	39.95	2010	31	24.63	24.86
82519	629645	0	S	2	1	2041886	82.95	2004	21	5.98	48.99
19496	270642	0	D	3	1	22836	33.0	2010	51	24.99	25.85
77510	286055	1	S	1	0	795054	116.6	2006	55	0.0	56.8
66944	111362	0	S	6	1	783114	111.5	2009	26	4.77	62.91
71761	53844	0	S	2	1	11385	117.6	2004	115	59.95	84.17
1166	912824	0	D	7	1	2004195	43.87	2008	19	122.86	19.95
37445	53217	0	S	11	1	705671	137.4	2007	159	103.49	13.98
42601	3047295	0	S	2	1	406591	51.0	1999	45	4.0	24.77
49132	2120071	0	S	2	1	770576	53.95	2006	21	48.94	42.94
34485	902175	0	D	0	0	1011497	43.0	1997	18	63.99	71.59
70108	642236	0	S	2	1	292631	42.95	2012	69	20.75	28.81
74205	1474896	0	S	12	1	3093634	75.0	2011	22	9.03	66.88
32118	599510	0	D	3	1	2032547	58.95	2008	22	25.31	13.99
76471	741858	0	S	2	1	4616580	141.2	2008	8	187.22	45.79
43233	556654	0	S	4	1	1973003	107.0	1996	62	4.0	15.8
11967	298482	0	D	4	1	360546	334.95	2006	32	38.98	50.89
81076	545393	0	S	2	1	554383	16.95	2011	50	13.59	10.45
58467	911723	0	S	0	0	860829	15.99	2006	26	27.77	11.96
83326	1769044	0	S	2	1	770525	60.75	2014	21	54.98	48.99
19143	139753	0	D	1	0	1168906	49.95	2005	26	24.99	29.84
21390	3263347	0	D	7	1	2862145	120.87	2002	27	0.0	127.2
24293	58001	0	D	2	1	578042	38.97	2007	57	88.11	33.33
52099	161763	0	S	2	1	525502	45.0	2007	11	32.59	65.38
25794	176936	0	D	3	1	212414	191.95	2001	33	60.23	91.54
19387	268436	0	D	2	1	1089914	90.0	2006	31	31.43	36.62
17331	759273	0	D	1	0	1854006	69.0	1999	26	33.98	41.99
28167	860934	0	D	0	0	518021	161.0	2012	14	99.94	101.2
36953	446524	0	S	2	1	162030	34.99	2008	51	4.71	10.47
23693	148453	1	D	1	0	1628884	250.95	2007	30	148.89	22.23
69147	109648	0	S	6	1	3022873	17.87	2005	35	143.5	19.98
56939	163249	0	S	3	1	1002520	129.95	2002	31	0.0	52.81
84886	1535826	1	S	0	0	77634	118.25	2015	60	61.98	70.99
56452	656967	0	S	11	1	2225200	67.95	2007	21	49.71	38.58
16401	272517	0	D	0	0	1321988	79.0	2010	16	31.28	57.97
22036	911724	0	D	2	1	473105	38.95	2006	57	23.31	28.95
34544	61049	1	D	1	0	722698	112.8	2006	70	70.34	39.9
6651	537432	0	D	11	1	18066	251.6	2012	57	189.61	75.64
19489	105850	0	D	16	1	3288165	0.0	2005	32	0.0	0.0
32733	801318	0	D	0	0	471180	34.0	2007	14	45.5	53.99
9302	320868	0	D	0	0	8890276	29.95	1997	11	44.37	13.99
7555	870766	0	D	1	0	466773	50.0	1997	65	402.74	33.09
45526	663913	0	S	6	1	608438	215.33	2013	20	147.82	186.56
75454	631924	0	S	3	1	351439	0.0	1995	44	4.77	45.4
52484	621343	0	S	3	1	934924	59.95	2010	61	33.98	15.94
12694	576722	1	D	2	1	160424	153.95	2011	75	35.55	53.41
34311	289953	0	D	1	0	851648	95.95	2004	22	73.55	95.94
79180	153792	0	S	3	1	102143	89.95	2005	23	36.87	51.74
35478	859087	0	D	2	1	1258837	63.0	2003	30	56.91	26.32
14295	607637	1	D	2	1	155232	97.8	2000	56	121.04	13.9
73384	416634	0	S	2	1	425555	135.25	2012	41	16.07	37.54
24511	899670	0	D	16	1	1990131	75.95	2002	21	58.11	33.98
13425	544167	1	D	8	1	28127	61.8	2013	58	27.99	67.98
49768	545165	0	S	2	1	2494399	0.0	2011	13	123.94	127.77
72219	286049	0	S	0	0	403495	171.8	2003	64	16.96	133.7
83313	663899	0	S	3	1	2753349	60.0	2013	20	51.18	6.49
1963	793236	0	D	0	0	5040983	95.0	2001	13	30.06	101.73
8549	868379	1	D	2	1	1048876	82.35	1998	69	65.84	32.18
3263	183376	0	D	4	1	2402538	133.95	2006	19	34.08	51.58
62755	2029070	0	S	2	1	1237758	68.0	2007	36	5.49	23.98
30851	245138	0	D	2	1	542750	284.95	2007	53	156.28	73.97
11352	179217	0	D	9	1	210282	180.95	2009	55	153.64	66.94
65311	131947	0	S	1	0	864911	91.0	2005	23	39.29	12.98
55761	329789	0	S	4	1	2121460	102.0	2005	70	102.72	4.96
10703	169444	1	D	8	1	579641	429.95	2007	102	130.81	19.49
70759	119248	0	S	4	1	954191	133.8	1996	35	12.52	68.62
5433	146567	0	D	8	1	22420	173.2	2012	89	135.94	102.31
27290	2373671	1	D	3	1	1372946	89.33	2005	33	78.94	31.48
18052	567383	1	D	3	1	765622	77.95	2006	25	40.07	48.43
2641	114784	0	D	3	1	1884006	35.6	2001	32	42.47	25.93
26952	55704	0	D	4	1	102264	78.8	2002	48	70.48	27.19
45020	879801	0	S	10	1	877576	0.0	2012	14	92.49	203.99
66804	161523	0	S	2	1	870097	136.0	2007	25	4.32	77.76
35914	416462	0	D	8	1	127205	247.0	2009	65	47.99	74.85
28661	571438	1	D	10	1	16768	110.0	2011	82	6.93	19.99
1895	717059	0	D	2	1	2324065	0.0	2008	13	166.89	16.98
59099	753218	0	S	3	1	980234	30.13	2009	18	107.94	43.95
71537	788169	0	S	6	1	1842794	117.95	2000	24	42.98	41.49
13481	2338653	0	D	0	0	2596162	0.0	1966	17	249.29	118.07
49567	626343	0	S	6	1	1330793	36.0	2008	22	37.49	19.79
10502	874031	0	D	8	1	435545	180.95	2009	23	97.98	78.99
35532	606882	1	D	4	1	4058311	71.75	2005	26	72.94	27.38
57611	2699259	0	S	4	1	4188171	113.0	2004	15	62.97	34.46
74435	584555	0	S	2	1	31286	39.95	1991	275	4.88	10.86
78212	494870	0	S	4	1	307269	56.95	2012	47	32.92	28.99
61877	867828	0	S	0	0	276865	38.0	2014	108	33.99	17.98
1575	2875123	0	D	3	1	4552019	39.0	1998	25	0.0	43.93
49442	146695	1	S	5	1	1056524	253.4	2011	32	147.36	173.98
72332	702428	0	S	5	1	423970	22.0	2013	123	15.0	10.95
44681	879278	0	S	9	1	730871	121.0	2012	12	143.23	27.99
50927	607381	0	S	3	1	2181627	78.67	2007	37	89.79	5.87
57102	148304	0	S	5	1	3303531	52.95	2006	31	44.99	13.64
9479	147057	1	D	3	1	978421	52.95	2003	80	37.38	40.78
36578	640246	1	S	16	1	714160	80.0	2009	22	2646.73	43.89
17491	871064	1	D	5	1	297932	85.9	2012	60	200.98	37.95
71822	539513	1	S	5	1	862581	119.8	2012	20	60.5	602.99
45218	876569	0	S	8	1	1094939	275.73	2014	20	145.77	93.99
48449	244092	0	S	3	1	933876	145.95	2011	87	77.99	10.71
66811	544084	0	S	1	0	4997	49.99	2013	35	29.49	28.98
18020	147611	0	D	6	1	450097	85.95	2010	71	43.29	11.43
30967	899623	0	D	1	0	1652053	109.95	2003	17	90.0	101.35
11310	115025	0	D	8	1	1160705	120.0	2000	76	28.76	49.36
59210	656904	0	S	3	1	1368775	39.99	2012	21	29.7	28.64
53708	210951	0	S	2	1	1091284	79.95	2008	81	47.28	22.83
54348	113900	0	S	7	1	1417576	124.4	2004	55	85.5	18.46
6420	609859	0	D	11	1	24611	247.4	2013	61	148.99	63.06
53921	197687	0	S	2	1	2718006	68.2	2009	17	51.3	44.0
66152	606827	0	S	4	1	237236	158.93	2002	58	5.78	81.74
7688	625665	0	D	3	1	539705	76.95	2012	33	15.81	30.99
13704	117288	0	D	3	1	249977	83.4	2006	112	63.69	13.99
6599	539415	1	D	11	1	13478	247.4	2013	95	148.7	68.03
14561	53866	1	D	9	1	230790	165.95	2005	67	179.97	38.4
32272	572354	0	D	6	1	675504	133.95	2007	68	53.58	20.99
9534	544449	0	D	8	1	152289	115.95	2013	64	43.89	64.74
40979	871004	0	S	0	0	1420327	23.0	2010	28	0.0	33.98
19591	529698	0	D	4	1	1064947	78.95	2011	27	41.99	53.29
64260	592807	0	S	3	1	681946	202.0	2010	33	0.0	8.79
45317	1456534	0	S	2	1	730952	36.2	2008	12	19.54	271.01
60633	50522	0	S	5	1	158582	96.95	2003	59	125.59	7.99
666	608735	1	D	3	1	707814	39.99	2007	45	35.64	46.4
65781	120943	0	S	2	1	270315	209.2	2007	58	64.34	77.32
31874	2252441	0	D	2	1	3339009	65.56	2010	40	0.0	39.68
12074	184348	1	D	1	0	1923833	44.95	2002	33	36.61	131.46
3114	2556167	0	D	1	0	1505037	0.0	1975	29	0.0	109.73
25472	3291376	0	D	9	1	319405	63.7	2004	19	0.0	60.95
63899	624661	0	S	6	1	11068	49.95	2013	118	33.94	27.98
40130	618331	0	S	5	1	738734	65.99	2001	25	4.14	27.49
55099	715619	0	S	4	1	143058	64.0	1997	24	28.97	26.22
70697	2398589	0	S	3	1	627052	85.95	1994	39	83.08	41.33
3786	909802	0	D	10	1	8302147	79.0	2002	22	51.98	19.69
39792	542270	0	S	5	1	2352885	93.95	2010	16	77.62	39.98
20940	868669	1	D	3	1	1538819	168.0	2006	27	208.13	18.99
78137	546334	0	S	4	1	26349	51.95	2008	62	19.99	43.99
55562	896943	0	S	2	1	344794	80.0	2004	23	46.48	35.92
25	210839	1	D	1	0	1568054	42.95	2001	23	57.94	18.99
3809	271193	0	D	9	1	2337428	28.99	2005	49	14.94	9.97
80297	664267	0	S	13	1	120268	58.95	2013	16	39.69	48.05
9247	333769	0	D	2	1	1383496	119.0	1997	15	41.16	74.25
71514	294832	0	S	2	1	1393906	34.95	2006	34	13.52	12.86
48750	2258996	0	S	5	1	3809144	0.0	2008	35	186.03	149.47
48401	566855	0	S	4	1	2672714	87.0	2007	14	229.48	22.58
78705	526314	0	S	7	1	16022	78.95	2012	25	55.06	54.95
51604	861331	0	S	4	1	31458	66.8	2013	53	31.67	53.5
48235	346371	0	S	5	1	635148	62.95	2009	14	0.0	25.95
24793	50623	1	D	12	1	34880	264.95	2011	55	57.61	82.75
63437	298343	0	S	3	1	2109496	34.99	2007	27	8.98	7.92
14563	53628	1	D	4	1	61857	142.6	2006	231	118.87	15.24
27649	622585	1	D	2	1	48944	122.4	2012	76	76.49	73.75
70252	166979	0	S	2	1	292045	307.0	2007	50	34.82	71.58
11566	3566648	0	D	3	1	3239190	101.0	2002	11	0.0	441.23
20359	2879303	0	D	0	0	3613992	99.0	2000	16	771.23	209.62
66588	54323	0	S	5	1	150437	90.95	2006	91	82.98	13.97
59481	2430455	0	S	4	1	873835	134.9	1995	22	0.0	55.01
30655	114628	0	D	10	1	525080	143.2	2003	21	138.59	75.06
5935	878899	0	D	7	1	2077223	85.34	2009	32	137.99	65.32
58409	525271	1	S	3	1	675895	119.95	2004	30	41.04	30.8
8436	608003	0	D	2	1	7206094	58.95	2004	16	14.69	7.94
61572	115044	0	S	5	1	235970	96.8	1999	41	10.82	75.16
30706	259284	0	D	2	1	314979	202.95	1997	25	59.08	49.33
56183	613811	0	S	2	1	1383796	35.73	2003	48	28.98	33.99
53065	646514	0	S	2	1	905825	75.0	2009	20	33.18	63.77
78651	51644	0	S	3	1	1782850	117.81	2002	30	133.87	25.99
75177	56340	1	S	2	1	39016	145.95	2008	53	49.56	112.37
67353	608051	0	S	5	1	1689968	243.95	2003	46	193.13	13.7
79041	606871	0	S	6	1	721698	23.91	2003	25	124.28	128.17
20021	54400	0	D	5	1	497203	156.95	2008	115	70.92	10.99
11447	632456	1	D	2	1	1716613	72.95	2000	33	45.16	16.15
1118	852578	0	D	4	1	198337	16.78	2001	55	63.72	19.65
57415	181886	0	S	1	0	388517	39.95	2005	87	12.86	16.09
34758	2491546	0	D	0	0	10836592	34.95	2004	4	42.71	0.0
81171	623333	0	S	2	1	1877613	88.11	2006	11	8.42	12.88
21450	386582	0	D	3	1	412220	56.95	2008	37	0.0	36.99
82136	909871	0	S	2	1	6700	16.99	2014	38	7.97	7.27
3222	447757	0	D	0	0	4482773	375.0	1997	16	191.22	69.71
78840	536041	1	S	3	1	193329	30.99	2010	75	25.89	7.92
1577	288211	0	D	4	1	9289743	47.3	1997	23	56.16	6.99
15567	299701	1	D	0	0	1624957	92.95	2000	35	96.98	173.23
48429	131653	0	S	6	1	3359123	142.0	2003	50	50.8	5.47
20067	880301	0	D	13	1	2104272	28.65	2013	37	100.99	7.5
21673	177552	0	D	1	0	591368	152.95	2007	32	26.39	13.99
11322	613344	0	D	3	1	1301082	37.94	2007	56	56.47	49.99
75628	916813	0	S	2	1	6384068	52.95	2001	14	27.98	21.99
80260	545327	0	S	4	1	1225013	130.95	2010	48	108.26	13.93
78742	722825	0	S	4	1	1369115	67.0	2010	23	36.98	57.66
56341	873784	1	S	4	1	35488	67.95	2014	12	43.99	65.63
61206	176866	0	S	2	1	400279	359.95	2004	68	4.01	9.9
26418	299790	0	D	1	0	3838027	41.95	2001	16	54.79	37.97
32997	621199	0	D	2	1	1432577	46.5	2008	31	28.04	29.27
9820	54454	0	D	5	1	294100	176.0	2007	221	31.81	13.59
67113	112079	0	S	36	1	2615120	7.98	2009	28	7.5	22.79
13217	635280	0	D	1	0	248687	66.0	2006	42	36.62	53.98
37461	564076	0	S	6	1	1226158	107.16	1999	69	125.21	10.99
55438	868051	0	S	1	0	419442	108.2	2002	30	12.7	47.85
70753	143308	0	S	5	1	3119581	222.95	1997	49	192.31	18.04
55080	109673	0	S	7	1	2215668	5.99	2005	55	103.99	5.99
33270	199892	1	D	7	1	1863597	96.95	2003	52	41.19	14.19
35035	539484	0	D	2	1	789828	159.0	2013	108	117.16	10.97
44894	697795	0	S	10	1	486132	109.0	2012	14	0.0	42.98
23742	325123	0	D	2	1	742273	13.99	2002	59	63.56	11.48
14255	793761	0	D	1	0	2457227	62.95	2004	15	59.98	79.69
13334	178617	0	D	2	1	687862	131.95	2006	76	49.49	20.98
38245	185130	0	S	11	1	143960	320.95	1997	134	117.78	54.08
50681	250973	0	S	7	1	352453	49.95	2009	31	24.94	23.08
5985	540707	0	D	7	1	9951	271.0	2013	108	104.39	134.53
1681	3577989	0	D	0	0	2934540	72.95	1996	21	0.0	4.73
8224	487303	1	D	6	1	73309	41.95	2009	28	0.0	0.0
61049	617134	0	S	7	1	721088	34.99	2011	52	8.95	14.99
53614	2097508	0	S	0	0	523962	79.99	2013	20	48.99	45.98
7130	217189	0	D	2	1	2149717	43.0	1998	38	39.43	10.85
28161	54720	1	D	6	1	1260693	171.95	2009	27	54.8	28.99
48107	2551412	1	S	4	1	3023761	81.95	2002	18	32.76	59.53
6795	169469	0	D	1	0	2426775	413.95	2006	13	132.39	73.29
84261	609485	1	S	3	1	1726317	106.95	2004	33	103.43	11.14
29007	582736	0	D	1	0	3146004	82.4	1996	24	36.37	65.41
44944	1437577	0	S	2	1	31881	70.0	2014	20	42.91	42.68
52831	536044	0	S	5	1	1285480	64.95	2005	72	61.29	35.99
