SKU	PRED	PRED_CLASS
500136	0.326	0
795129	0.062	0
225774	0.122	0
2613173	0.234	0
615439	0.126	0
398526	0.022	0
637658	0.294	0
108702	0.278	0
765821	0.06	0
531424	0.514	1
66424	0.2	0
633691	0.126	0
102655	0.156	0
722835	0.048	0
247177	0.044	0
2647502	0.016	0
592218	0.112	0
592019	0.072	0
61237	0.176	0
131666	0.344	0
111574	0.11	0
144558	0.148	0
697344	0.18	0
110028	0.254	0
60616	0.216	0
285403	0.548	1
672936	0.032	0
52855	0.078	0
60956	0.366	0
3023244	0.3	0
705778	0.188	0
243978	0.034	0
647764	0.128	0
120236	0.246	0
198453	0.054	0
2143540	0.276	0
451789	0.126	0
2105389	0.03	0
653736	0.15	0
170181	0.216	0
200404	0.168	0
110262	0.43	0
543826	0.556	1
717099	0.212	0
1916829	0.084	0
2884315	0.034	0
53757	0.114	0
876420	0.16	0
206800	0.032	0
259983	0.142	0
592741	0.088	0
666760	0.158	0
700770	0.024	0
626639	0.152	0
128348	0.08	0
550199	0.506	1
617868	0.024	0
2654401	0.018	0
2903788	0.148	0
763515	0.076	0
867745	0.13	0
105514	0.122	0
255417	0.308	0
533664	0.44	1
862039	0.032	0
295030	0.012	0
270788	0.208	0
716719	0.014	0
2551195	0.276	0
113752	0.308	0
914254	0.108	0
764485	0.176	0
919510	0.138	0
594685	0.14	0
739331	0.072	0
284531	0.16	0
613680	0.064	0
758954	0.32	0
57084	0.08	0
625603	0.42	0
268467	0.032	0
920089	0.2	0
145660	0.048	0
916317	0.11	0
613553	0.126	0
55756	0.246	0
533497	0.552	1
545518	0.016	0
223037	0.072	0
308770	0.028	0
184324	0.098	0
291495	0.062	0
120082	0.444	1
614050	0.172	0
145683	0.1	0
51047	0.264	0
341416	0.024	0
61034	0.268	0
496666	0.312	0
614646	0.68	1
616034	0.156	0
626381	0.276	0
2539376	0.124	0
561146	0.03	0
625436	0.08	0
608105	0.266	0
169390	0.136	0
1952226	0.014	0
915036	0.108	0
287407	0.44	1
148674	0.038	0
2502713	0.126	0
60924	0.166	0
202393	0.044	0
193309	0.136	0
626724	0.328	0
2663785	0.132	0
291267	0.058	0
712882	0.016	0
2341299	0.018	0
659213	0.122	0
3504461	0.086	0
106787	0.108	0
2332776	0.208	0
153345	0.14	0
525129	0.044	0
50712	0.352	0
1594222	0.03	0
200361	0.414	0
911765	0.036	0
101687	0.336	0
636835	0.118	0
416223	0.102	0
2607484	0.01	0
2594906	0.04	0
249823	0.53	1
270068	0.072	0
2247766	0.07	0
664948	0.094	0
608762	0.042	0
1590674	0.016	0
144107	0.09	0
895487	0.072	0
285411	0.064	0
667221	0.234	0
585297	0.04	0
50736	0.098	0
370622	0.052	0
233377	0.33	0
561387	0.314	0
527986	0.044	0
272521	0.006	0
392422	0.062	0
1698062	0.078	0
50728	0.358	0
132001	0.108	0
533948	0.112	0
53127	0.148	0
2859208	0.116	0
3148402	0.028	0
108042	0.28	0
717766	0.068	0
552861	0.524	1
120710	0.44	1
132286	0.25	0
50038	0.416	0
610153	0.586	1
282059	0.028	0
877207	0.252	0
609749	0.034	0
558398	0.208	0
253831	0.202	0
544250	0.342	0
659227	0.054	0
617009	0.046	0
908625	0.03	0
2270370	0.136	0
129413	0.412	0
873896	0.14	0
225725	0.216	0
53097	0.152	0
130407	0.264	0
599127	0.194	0
895580	0.068	0
699985	0.07	0
290950	0.174	0
538888	0.22	0
296516	0.418	0
105990	0.038	0
1879700	0.062	0
2374581	0.084	0
115043	0.21	0
778175	0.146	0
183496	0.124	0
608295	0.17	0
50025	0.466	1
257182	0.028	0
553322	0.33	0
532888	0.014	0
570270	0.308	0
569743	0.042	0
56582	0.026	0
203684	0.274	0
539985	0.208	0
662001	0.02	0
618741	0.19	0
2302984	0.104	0
532951	0.04	0
581707	0.082	0
617471	0.074	0
291318	0.198	0
741993	0.34	0
2406081	0.052	0
646949	0.122	0
257273	0.012	0
204068	0.026	0
60910	0.28	0
642320	0.238	0
2618821	0.062	0
533387	0.264	0
110396	0.528	1
525516	0.028	0
112226	0.028	0
550782	0.716	1
902168	0.09	0
528470	0.12	0
552842	0.664	1
54081	0.102	0
877462	0.118	0
2512116	0.092	0
712861	0.032	0
201529	0.052	0
2678483	0.232	0
135666	0.184	0
870218	0.34	0
153827	0.164	0
544009	0.656	1
2699305	0.224	0
2594961	0.172	0
539372	0.332	0
530852	0.166	0
101185	0.096	0
556133	0.262	0
868316	0.288	0
341986	0.014	0
534013	0.45	1
177828	0.288	0
611481	0.018	0
203787	0.04	0
177630	0.038	0
616931	0.13	0
533522	0.402	0
50277	0.526	1
184505	0.008	0
608455	0.218	0
162855	0.09	0
106868	0.432	1
60363	0.202	0
869964	0.042	0
623625	0.054	0
2617504	0.084	0
128971	0.136	0
54551	0.51	1
53041	0.362	0
54071	0.528	1
52267	0.2	0
143199	0.044	0
199266	0.292	0
146739	0.104	0
54496	0.052	0
1649124	0.044	0
572562	0.264	0
244207	0.546	1
788925	0.062	0
56058	0.108	0
3129220	0.04	0
410569	0.052	0
57323	0.084	0
132581	0.21	0
200362	0.494	1
622624	0.178	0
204123	0.142	0
115921	0.272	0
627536	0.116	0
53762	0.428	0
873335	0.384	0
874755	0.24	0
633352	0.054	0
192711	0.024	0
628969	0.082	0
224384	0.164	0
203623	0.058	0
270869	0.2	0
51056	0.21	0
538805	0.506	1
2847354	0.118	0
658491	0.062	0
613659	0.194	0
247947	0.162	0
55312	0.26	0
248209	0.382	0
541667	0.092	0
56143	0.204	0
1865858	0.058	0
165726	0.084	0
2097810	0.268	0
540120	0.85	1
905400	0.122	0
117944	0.102	0
802417	0.182	0
287124	0.254	0
878301	0.11	0
539491	0.648	1
133088	0.174	0
2313335	0.202	0
2251333	0.078	0
110725	0.044	0
50767	0.64	1
2648084	0.392	0
53979	0.272	0
764974	0.086	0
115613	0.102	0
617529	0.14	0
908582	0.17	0
106840	0.268	0
610847	0.094	0
720627	0.04	0
2261812	0.114	0
55059	0.238	0
541841	0.066	0
147417	0.072	0
738975	0.054	0
130675	0.39	0
313191	0.028	0
656941	0.098	0
51211	0.102	0
190750	0.092	0
526669	0.136	0
249186	0.018	0
638424	0.008	0
229162	0.126	0
545589	0.278	0
60807	0.186	0
607315	0.068	0
196565	0.076	0
621300	0.614	1
533762	0.588	1
133302	0.176	0
880155	0.082	0
607176	0.156	0
1473870	0.02	0
55404	0.408	0
758103	0.04	0
545720	0.11	0
864769	0.674	1
627822	0.57	1
862398	0.138	0
2575624	0.216	0
871092	0.1	0
434983	0.036	0
111020	0.382	0
576293	0.094	0
696747	0.026	0
261955	0.128	0
866971	0.02	0
610353	0.59	1
540235	0.164	0
147914	0.196	0
56202	0.314	0
52839	0.636	1
778773	0.106	0
2907247	0.336	0
2649844	0.364	0
904918	0.122	0
118961	0.328	0
183144	0.088	0
3621292	0.038	0
874272	0.1	0
2752566	0.036	0
608516	0.16	0
537901	0.274	0
105531	0.04	0
57827	0.052	0
60155	0.074	0
624643	0.528	1
270110	0.226	0
533597	0.256	0
165714	0.024	0
55815	0.428	0
781773	0.07	0
870825	0.47	1
247988	0.018	0
552839	0.246	0
619140	0.066	0
242030	0.082	0
652321	0.47	1
867391	0.112	0
179168	0.134	0
546587	0.024	0
1543659	0.01	0
55553	0.544	1
114501	0.02	0
52985	0.624	1
1827186	0.524	1
1657369	0.176	0
641767	0.05	0
108525	0.194	0
184036	0.132	0
617347	0.724	1
910737	0.084	0
525017	0.54	1
861333	0.126	0
112031	0.18	0
2624271	0.024	0
634363	0.118	0
709998	0.046	0
878507	0.028	0
287580	0.036	0
282060	0.1	0
607703	0.076	0
183128	0.206	0
1541775	0.032	0
538230	0.118	0
1856647	0.15	0
724956	0.156	0
3138950	0.242	0
911928	0.006	0
607921	0.324	0
111375	0.156	0
113640	0.252	0
740017	0.126	0
117227	0.048	0
248792	0.22	0
537661	0.086	0
170026	0.202	0
623758	0.028	0
56008	0.422	0
200292	0.202	0
665645	0.044	0
52163	0.176	0
907109	0.324	0
446939	0.072	0
675438	0.126	0
876758	0.202	0
2916542	0.044	0
615803	0.254	0
749659	0.03	0
245034	0.044	0
248868	0.044	0
546619	0.18	0
110198	0.288	0
834588	0.306	0
877795	0.528	1
210914	0.266	0
133038	0.156	0
541612	0.014	0
178281	0.016	0
131739	0.05	0
120963	0.228	0
55286	0.164	0
166968	0.262	0
1836029	0.176	0
130487	0.132	0
2551545	0.016	0
865109	0.022	0
258088	0.282	0
144671	0.166	0
592827	0.112	0
611515	0.134	0
878885	0.072	0
347597	0.106	0
101403	0.022	0
526546	0.166	0
165576	0.112	0
579422	0.382	0
129887	0.034	0
639318	0.038	0
831007	0.106	0
114329	0.032	0
644090	0.098	0
641611	0.328	0
487304	0.338	0
897016	0.466	1
646205	0.02	0
3136655	0.05	0
322714	0.26	0
905905	0.016	0
408145	0.042	0
712388	0.116	0
176786	0.12	0
179190	0.068	0
614486	0.108	0
205905	0.012	0
574485	0.08	0
2271043	0.088	0
129633	0.072	0
147394	0.158	0
203957	0.086	0
177703	0.032	0
2332385	0.09	0
112172	0.128	0
898804	0.08	0
110613	0.096	0
108294	0.076	0
582203	0.04	0
51178	0.318	0
118977	0.29	0
203354	0.132	0
915136	0.004	0
285050	0.126	0
561640	0.248	0
268211	0.056	0
592825	0.268	0
644663	0.03	0
367087	0.006	0
175897	0.116	0
130083	0.028	0
253989	0.168	0
222295	0.104	0
403626	0.038	0
254366	0.04	0
148229	0.176	0
115866	0.09	0
1756688	0.11	0
50905	0.44	1
537324	0.12	0
112096	0.348	0
559507	0.27	0
903365	0.022	0
1782464	0.18	0
906566	0.006	0
664501	0.098	0
880407	0.274	0
295160	0.074	0
54254	0.322	0
52683	0.616	1
361493	0.184	0
2490169	0.062	0
661165	0.098	0
53040	0.596	1
873269	0.222	0
2540808	0.05	0
53617	0.47	1
632099	0.096	0
537857	0.454	1
868299	0.188	0
620787	0.128	0
775380	0.222	0
1590273	0.484	1
910326	0.05	0
613942	0.324	0
2509940	0.184	0
50109	0.46	1
56666	0.3	0
177390	0.084	0
156739	0.064	0
200298	0.024	0
185150	0.148	0
529527	0.114	0
101335	0.08	0
532091	0.23	0
869285	0.006	0
698929	0.032	0
309094	0.012	0
402492	0.206	0
658911	0.028	0
917198	0.17	0
256304	0.07	0
133105	0.086	0
613253	0.082	0
3055956	0.034	0
609118	0.098	0
245015	0.024	0
533735	0.17	0
270113	0.202	0
258145	0.05	0
277994	0.022	0
277952	0.096	0
492188	0.704	1
891734	0.018	0
870609	0.022	0
891382	0.034	0
254895	0.034	0
164214	0.262	0
144922	0.362	0
561656	0.192	0
54561	0.572	1
183449	0.202	0
290944	0.138	0
864708	0.214	0
106985	0.04	0
623562	0.104	0
52413	0.422	0
527840	0.386	0
113812	0.308	0
561269	0.196	0
117084	0.32	0
603716	0.038	0
859324	0.06	0
909497	0.028	0
652637	0.11	0
410774	0.272	0
638015	0.03	0
287312	0.164	0
51637	0.214	0
617432	0.044	0
329812	0.078	0
52188	0.324	0
624658	0.474	1
165537	0.16	0
317234	0.12	0
904368	0.074	0
2442906	0.03	0
265893	0.072	0
617982	0.072	0
56766	0.17	0
910482	0.086	0
865110	0.042	0
1453490	0.026	0
166873	0.086	0
1562019	0.09	0
3153052	0.166	0
789550	0.098	0
55577	0.068	0
649237	0.04	0
613476	0.162	0
104090	0.028	0
1488801	0.246	0
403107	0.038	0
703306	0.04	0
867251	0.18	0
860667	0.138	0
50261	0.064	0
52027	0.256	0
501162	0.184	0
51849	0.366	0
561405	0.396	0
118875	0.26	0
877195	0.056	0
851178	0.444	1
1623546	0.022	0
115150	0.17	0
260026	0.42	0
747764	0.214	0
867098	0.196	0
114758	0.378	0
308889	0.206	0
426772	0.078	0
788110	0.064	0
635429	0.29	0
1724439	0.08	0
530529	0.2	0
270108	0.186	0
643396	0.286	0
550692	0.278	0
228791	0.214	0
2501675	0.034	0
659576	0.024	0
617486	0.332	0
141977	0.41	0
530622	0.48	1
871837	0.024	0
117252	0.242	0
301029	0.222	0
203790	0.046	0
1630858	0.016	0
527618	0.278	0
60490	0.014	0
921806	0.266	0
50715	0.254	0
178689	0.33	0
635645	0.052	0
231564	0.248	0
270245	0.028	0
564866	0.086	0
52194	0.514	1
596950	0.244	0
204046	0.6	1
209605	0.136	0
696550	0.046	0
246708	0.072	0
626402	0.068	0
254438	0.048	0
144092	0.108	0
301277	0.46	1
254197	0.358	0
544311	0.468	1
706289	0.202	0
867112	0.228	0
52462	0.21	0
203916	0.242	0
120223	0.184	0
417333	0.542	1
2667495	0.074	0
539862	0.176	0
116753	0.166	0
616051	0.17	0
891117	0.072	0
633203	0.068	0
128933	0.048	0
271050	0.216	0
53344	0.15	0
901852	0.022	0
743610	0.044	0
3022029	0.178	0
131514	0.274	0
2389813	0.194	0
870194	0.132	0
112199	0.226	0
555780	0.056	0
608595	0.064	0
613909	0.152	0
213096	0.084	0
1730497	0.046	0
771549	0.118	0
592310	0.012	0
600399	0.15	0
176677	0.362	0
753527	0.002	0
370532	0.16	0
620637	0.04	0
1734855	0.222	0
50781	0.042	0
627433	0.012	0
57566	0.06	0
563615	0.37	0
608691	0.21	0
545945	0.126	0
545358	0.172	0
614265	0.016	0
56947	0.308	0
132414	0.024	0
561373	0.07	0
264285	0.064	0
652755	0.172	0
705759	0.35	0
543360	0.126	0
909142	0.048	0
908274	0.088	0
55034	0.42	0
287041	0.476	1
184553	0.054	0
147283	0.012	0
54630	0.354	0
544031	0.028	0
2364676	0.052	0
397133	0.076	0
2850037	0.118	0
658051	0.088	0
2699002	0.048	0
788171	0.118	0
108639	0.364	0
291753	0.118	0
538990	0.108	0
623429	0.042	0
870471	0.04	0
639153	0.022	0
154016	0.56	1
170093	0.252	0
2252543	0.118	0
2699043	0.15	0
178139	0.194	0
164190	0.048	0
698281	0.258	0
608766	0.046	0
61017	0.048	0
502650	0.162	0
545163	0.488	1
619402	0.282	0
60331	0.424	0
113496	0.056	0
625418	0.396	0
2599055	0.134	0
630852	0.324	0
2592047	0.346	0
52513	0.114	0
569742	0.03	0
858341	0.012	0
743141	0.192	0
116205	0.184	0
178147	0.236	0
131602	0.122	0
192070	0.058	0
2362989	0.126	0
911660	0.154	0
108246	0.066	0
132219	0.156	0
54034	0.126	0
749896	0.164	0
163200	0.14	0
105384	0.058	0
898883	0.044	0
54301	0.342	0
895392	0.11	0
918440	0.046	0
679311	0.06	0
879245	0.256	0
541842	0.042	0
154368	0.104	0
572355	0.214	0
644497	0.14	0
132007	0.068	0
142047	0.694	1
627492	0.046	0
527358	0.274	0
802402	0.182	0
874011	0.104	0
738388	0.018	0
231542	0.312	0
116053	0.092	0
528183	0.23	0
2095894	0.024	0
3472012	0.104	0
132983	0.242	0
641604	0.082	0
568943	0.028	0
118078	0.154	0
866847	0.16	0
537865	0.09	0
561347	0.13	0
570456	0.1	0
110583	0.428	0
191446	0.2	0
544342	0.16	0
243906	0.382	0
890833	0.092	0
540798	0.28	0
212348	0.034	0
368135	0.062	0
60230	0.234	0
53089	0.032	0
541266	0.014	0
132257	0.246	0
877464	0.082	0
100738	0.068	0
243878	0.074	0
246426	0.056	0
110550	0.1	0
60897	0.206	0
169381	0.286	0
243705	0.232	0
741804	0.016	0
907280	0.144	0
630797	0.266	0
911670	0.148	0
143251	0.362	0
540778	0.096	0
1630808	0.076	0
111258	0.322	0
2663784	0.046	0
622785	0.064	0
51689	0.246	0
50359	0.088	0
2376362	0.18	0
107767	0.026	0
60633	0.134	0
1917012	0.094	0
61115	0.456	1
120954	0.338	0
613315	0.458	1
1918170	0.094	0
60769	0.376	0
117246	0.108	0
557509	0.126	0
716298	0.14	0
859367	0.082	0
175407	0.008	0
132295	0.224	0
347484	0.394	0
1517744	0.21	0
144439	0.188	0
708229	0.114	0
298597	0.354	0
797746	0.142	0
663311	0.136	0
505625	0.07	0
577482	0.224	0
879983	0.382	0
594087	0.43	0
2245298	0.062	0
544434	0.368	0
701621	0.136	0
178616	0.04	0
130376	0.324	0
619904	0.032	0
56658	0.138	0
861250	0.192	0
607449	0.134	0
110050	0.452	1
126984	0.032	0
148691	0.13	0
2435265	0.046	0
875700	0.02	0
206451	0.032	0
177850	0.202	0
877026	0.082	0
115989	0.32	0
592810	0.294	0
765122	0.048	0
199958	0.09	0
540672	0.584	1
637710	0.09	0
55794	0.442	1
2807476	0.054	0
882721	0.058	0
121199	0.446	1
255367	0.192	0
755263	0.092	0
789794	0.172	0
640705	0.026	0
867650	0.224	0
3462566	0.046	0
200415	0.19	0
919824	0.014	0
249833	0.132	0
866890	0.038	0
891533	0.104	0
52523	0.33	0
505930	0.158	0
258386	0.104	0
2109103	0.06	0
51577	0.346	0
744933	0.178	0
917223	0.152	0
889350	0.078	0
655459	0.034	0
538133	0.134	0
578795	0.084	0
871773	0.3	0
703611	0.05	0
115323	0.092	0
160726	0.1	0
717676	0.338	0
58311	0.452	1
196185	0.04	0
660714	0.022	0
120718	0.312	0
874179	0.402	0
621047	0.142	0
131430	0.132	0
254189	0.148	0
547192	0.038	0
680704	0.122	0
294552	0.074	0
285454	0.418	0
267282	0.138	0
193583	0.038	0
194868	0.03	0
527628	0.472	1
116859	0.036	0
1498344	0.124	0
417595	0.04	0
607417	0.124	0
58242	0.256	0
108064	0.14	0
553810	0.294	0
51589	0.436	1
294409	0.026	0
202175	0.08	0
531330	0.364	0
476864	0.196	0
693147	0.122	0
624301	0.294	0
505040	0.116	0
110015	0.074	0
193302	0.04	0
432639	0.41	0
2107915	0.178	0
192885	0.106	0
627392	0.03	0
564900	0.048	0
240997	0.246	0
244429	0.316	0
224362	0.122	0
617143	0.248	0
127253	0.324	0
56248	0.372	0
2248953	0.054	0
533118	0.044	0
795092	0.06	0
278198	0.03	0
615768	0.19	0
880037	0.022	0
56085	0.324	0
115595	0.186	0
55174	0.42	0
608490	0.092	0
607089	0.112	0
55878	0.642	1
278561	0.214	0
129038	0.096	0
147362	0.296	0
607930	0.026	0
58088	0.088	0
726391	0.036	0
142962	0.008	0
634864	0.182	0
634884	0.312	0
114284	0.116	0
203187	0.05	0
550926	0.348	0
2624322	0.05	0
629206	0.338	0
538455	0.494	1
109860	0.062	0
195116	0.132	0
2888625	0.102	0
131351	0.108	0
50930	0.582	1
614414	0.074	0
127315	0.284	0
647258	0.1	0
50384	0.544	1
200502	0.194	0
285418	0.106	0
658453	0.034	0
169117	0.048	0
2593019	0.114	0
722487	0.042	0
266251	0.386	0
2345776	0.228	0
549478	0.054	0
202314	0.228	0
133056	0.118	0
231575	0.102	0
145243	0.238	0
256014	0.538	1
117684	0.134	0
2054516	0.164	0
619233	0.082	0
226020	0.01	0
320119	0.028	0
643921	0.088	0
860748	0.13	0
602488	0.288	0
217257	0.102	0
169772	0.45	1
533968	0.172	0
797464	0.2	0
53558	0.066	0
348750	0.118	0
3612461	0.038	0
712420	0.044	0
301039	0.144	0
53795	0.37	0
164818	0.368	0
51719	0.034	0
662209	0.096	0
1688759	0.128	0
247711	0.032	0
619772	0.1	0
112047	0.354	0
620005	0.152	0
534332	0.57	1
162683	0.084	0
205757	0.124	0
54308	0.236	0
548047	0.042	0
858286	0.026	0
367628	0.054	0
132061	0.456	1
245200	0.164	0
2594943	0.144	0
186362	0.032	0
584136	0.016	0
607389	0.06	0
120599	0.178	0
272892	0.148	0
61045	0.06	0
747498	0.026	0
535571	0.42	0
614198	0.074	0
2679157	0.138	0
876219	0.156	0
157617	0.024	0
633619	0.076	0
57887	0.516	1
53521	0.208	0
739744	0.124	0
2371382	0.038	0
2531072	0.068	0
515176	0.238	0
450996	0.136	0
714726	0.104	0
648155	0.138	0
503527	0.176	0
1470567	0.12	0
764789	0.224	0
129483	0.822	1
120885	0.224	0
646585	0.176	0
181237	0.09	0
165830	0.172	0
607297	0.15	0
549588	0.034	0
246822	0.126	0
2054248	0.11	0
110420	0.308	0
765636	0.03	0
912558	0.042	0
2419870	0.038	0
260105	0.082	0
2384467	0.05	0
118209	0.034	0
281252	0.05	0
145653	0.022	0
51373	0.528	1
533449	0.354	0
54731	0.338	0
1615950	0.004	0
57422	0.408	0
243961	0.102	0
50788	0.324	0
154060	0.484	1
665368	0.134	0
60798	0.214	0
1449381	0.276	0
606728	0.124	0
296924	0.026	0
544506	0.556	1
119012	0.53	1
901430	0.03	0
203911	0.11	0
628093	0.07	0
542194	0.192	0
115571	0.172	0
876754	0.198	0
1625047	0.014	0
2579296	0.038	0
278662	0.29	0
253924	0.076	0
622189	0.074	0
426770	0.05	0
193046	0.06	0
526769	0.342	0
106962	0.028	0
901280	0.134	0
2750522	0.024	0
651922	0.232	0
532636	0.126	0
2414594	0.156	0
913602	0.338	0
802192	0.346	0
901765	0.022	0
551335	0.238	0
557257	0.404	0
227334	0.042	0
619070	0.132	0
683412	0.254	0
108614	0.04	0
766302	0.13	0
1623207	0.04	0
551765	0.086	0
2604690	0.076	0
687467	0.144	0
2609643	0.054	0
2076952	0.022	0
872142	0.102	0
1544369	0.06	0
766191	0.056	0
51389	0.496	1
164578	0.06	0
644626	0.006	0
2614073	0.418	0
385287	0.222	0
286988	0.384	0
52738	0.182	0
617575	0.03	0
398358	0.006	0
299575	0.068	0
53943	0.418	0
146666	0.16	0
872128	0.116	0
2573283	0.054	0
2261945	0.22	0
659502	0.1	0
279140	0.268	0
532879	0.024	0
248289	0.286	0
170123	0.442	1
868056	0.37	0
126140	0.168	0
533565	0.53	1
761572	0.08	0
701596	0.032	0
868631	0.072	0
52624	0.614	1
545081	0.192	0
907625	0.026	0
2107319	0.002	0
504761	0.186	0
142035	0.346	0
474530	0.026	0
642384	0.062	0
878079	0.162	0
51325	0.18	0
903391	0.034	0
915880	0.07	0
327646	0.234	0
265064	0.264	0
285961	0.184	0
2593051	0.272	0
244168	0.726	1
1559800	0.04	0
724800	0.026	0
774511	0.03	0
774899	0.01	0
467973	0.134	0
692282	0.026	0
529460	0.056	0
654397	0.114	0
110729	0.134	0
1517030	0.056	0
566661	0.054	0
607321	0.432	1
60137	0.262	0
462475	0.126	0
2502438	0.022	0
608331	0.082	0
530921	0.086	0
621141	0.286	0
622767	0.22	0
52397	0.454	1
2263081	0.238	0
173935	0.022	0
175099	0.088	0
862308	0.284	0
146692	0.14	0
254007	0.68	1
142065	0.15	0
247574	0.096	0
174680	0.134	0
54499	0.448	1
57599	0.604	1
169473	0.078	0
526832	0.014	0
115350	0.226	0
1592764	0.056	0
111613	0.182	0
867429	0.18	0
270643	0.246	0
878574	0.204	0
711943	0.272	0
622259	0.14	0
565893	0.064	0
571484	0.264	0
2342457	0.118	0
246613	0.036	0
54886	0.564	1
669140	0.178	0
873908	0.04	0
538014	0.354	0
545086	0.016	0
646128	0.174	0
329971	0.404	0
415884	0.054	0
745499	0.054	0
665549	0.148	0
876669	0.074	0
535366	0.428	0
587674	0.146	0
911834	0.244	0
615889	0.09	0
129303	0.036	0
631522	0.03	0
888865	0.29	0
53913	0.232	0
607004	0.13	0
1616011	0.078	0
608858	0.006	0
261315	0.062	0
661941	0.03	0
788838	0.026	0
528343	0.054	0
339006	0.178	0
1780509	0.022	0
533888	0.338	0
612975	0.464	1
2381540	0.032	0
878169	0.046	0
868120	0.142	0
170135	0.312	0
51528	0.088	0
2897115	0.446	1
716266	0.088	0
271070	0.122	0
900366	0.148	0
897135	0.086	0
634965	0.052	0
2243827	0.08	0
661890	0.096	0
541796	0.074	0
110077	0.344	0
764223	0.294	0
810184	0.3	0
897639	0.046	0
1451943	0.204	0
624273	0.07	0
190825	0.122	0
534687	0.354	0
120093	0.208	0
738981	0.068	0
55151	0.268	0
54238	0.562	1
54514	0.548	1
533467	0.072	0
2751081	0.136	0
105179	0.048	0
1929916	0.144	0
2678978	0.03	0
121043	0.166	0
649691	0.024	0
878262	0.158	0
51723	0.29	0
126967	0.058	0
613441	0.044	0
591359	0.084	0
608503	0.188	0
1587998	0.122	0
591365	0.192	0
58190	0.324	0
546012	0.802	1
556552	0.088	0
55510	0.454	1
296162	0.056	0
533502	0.532	1
53443	0.74	1
877733	0.486	1
541917	0.162	0
560761	0.072	0
106138	0.098	0
881691	0.288	0
1596517	0.052	0
146884	0.336	0
627750	0.136	0
899312	0.04	0
209641	0.05	0
162354	0.172	0
618393	0.128	0
286318	0.488	1
599287	0.29	0
468655	0.176	0
55538	0.346	0
527659	0.022	0
528706	0.312	0
115308	0.04	0
540447	0.666	1
308594	0.086	0
203621	0.036	0
864641	0.144	0
647068	0.12	0
117570	0.274	0
164907	0.06	0
793263	0.102	0
866974	0.024	0
329719	0.014	0
285546	0.274	0
1481510	0.374	0
1910413	0.036	0
116669	0.452	1
218057	0.058	0
878598	0.082	0
1839708	0.09	0
1574691	0.018	0
127542	0.058	0
875559	0.214	0
205340	0.426	0
877731	0.108	0
1942211	0.056	0
199539	0.194	0
1822483	0.042	0
51052	0.142	0
897417	0.066	0
794959	0.086	0
268226	0.468	1
148643	0.288	0
533619	0.402	0
132547	0.166	0
2019634	0.024	0
917659	0.024	0
555293	0.05	0
60673	0.094	0
130698	0.226	0
2774013	0.038	0
919348	0.006	0
211010	0.308	0
655033	0.134	0
632344	0.074	0
546016	0.818	1
872492	0.068	0
3123749	0.188	0
543352	0.112	0
646615	0.052	0
146563	0.042	0
60974	0.228	0
110732	0.436	1
286059	0.024	0
920719	0.282	0
616355	0.03	0
573609	0.194	0
801971	0.126	0
619501	0.386	0
264059	0.154	0
2397074	0.426	0
270784	0.196	0
217293	0.23	0
118563	0.052	0
553094	0.298	0
173928	0.05	0
629224	0.054	0
428315	0.036	0
56697	0.59	1
170012	0.128	0
521116	0.072	0
344179	0.068	0
112800	0.028	0
533764	0.556	1
608961	0.238	0
2679912	0.102	0
115230	0.128	0
690102	0.114	0
176794	0.042	0
1936387	0.096	0
626412	0.03	0
292168	0.338	0
2095817	0.074	0
126565	0.132	0
165704	0.056	0
110203	0.122	0
616561	0.138	0
192454	0.06	0
2427351	0.026	0
448086	0.074	0
889910	0.028	0
140902	0.16	0
871603	0.024	0
54249	0.01	0
51677	0.456	1
615421	0.18	0
644102	0.056	0
614610	0.306	0
145496	0.03	0
545779	0.244	0
908601	0.016	0
121185	0.402	0
317695	0.312	0
249922	0.144	0
650021	0.092	0
552131	0.152	0
515261	0.264	0
291644	0.348	0
2577032	0.32	0
106741	0.512	1
544305	0.57	1
676184	0.042	0
145747	0.482	1
2490828	0.016	0
2649402	0.086	0
2406913	0.074	0
200493	0.01	0
902686	0.034	0
162970	0.27	0
173949	0.08	0
635896	0.088	0
285601	0.456	1
50149	0.28	0
751578	0.09	0
525953	0.188	0
609225	0.108	0
525695	0.046	0
908110	0.158	0
3022246	0.22	0
135663	0.08	0
130128	0.092	0
174996	0.504	1
715052	0.086	0
61085	0.344	0
275183	0.07	0
874313	0.492	1
129374	0.28	0
607408	0.254	0
900456	0.066	0
3820271	0.09	0
871203	0.32	0
132350	0.078	0
131091	0.44	1
121094	0.044	0
868352	0.016	0
53863	0.096	0
645923	0.018	0
111982	0.096	0
298366	0.248	0
546793	0.104	0
628813	0.214	0
621298	0.132	0
132522	0.022	0
111516	0.076	0
158173	0.07	0
1456037	0.06	0
622222	0.16	0
141814	0.176	0
848029	0.078	0
3019310	0.016	0
3262490	0.052	0
249014	0.1	0
109661	0.022	0
908435	0.16	0
623573	0.37	0
56221	0.326	0
259842	0.096	0
293634	0.092	0
1692041	0.056	0
202665	0.052	0
153142	0.13	0
797569	0.332	0
739859	0.156	0
625257	0.094	0
2066249	0.198	0
543553	0.188	0
2109030	0.068	0
623544	0.25	0
614594	0.358	0
772373	0.214	0
880412	0.034	0
51492	0.026	0
106215	0.038	0
619386	0.38	0
60014	0.356	0
50543	0.068	0
616043	0.21	0
617636	0.306	0
691827	0.048	0
195965	0.23	0
